RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30
394982,22,"Pittsburgh, PA",Msa,PA,118250.0,125900.0,119840.0,125900.0,130000.0,134000.0,127500.0,122500.0,123500.0,120000.0,117000.0,124900.0,113750.0,122450.0,120000.0,129750.0,130000.0,130000.0,127000.0,125000.0,125825.0,118000.0,119000.0,114200.0,120000.0,125000.0,127000.0,130000.0,129900.0,131300.0,129900.0,132500.0,129900.0,120000.0,126000.0,119450.0,119000.0,131500.0,120000.0,134900.0,136000.0,137000.0,137250.0,132250.0,129123.0,125000.0,127500.0,124000.0,120000.0,125000.0,135000.0,135000.0,149000.0,144000.0,140000.0,135000.0,139000.0,132250.0,136000.0,130000.0,128900.0,135000.0,140000.0,145000.0,151000.0,149900.0,147500.0,144000.0,138000.0,135000.0,135000.0,126550.0,126500.0,137900.0,140000.0,142250.0,152200.0,152000.0,152500.0,142950.0,140000.0,135000.0,143185.0,139000.0,134900.0,144500.0,145000.0,150000.0,157000.0,158900.0,155000.0,146250.0,143000.0,144990.0,150000.0,139000.0,138000.0,145000.0,153750.0,155050.0,165000.0,160000.0,160000.0,155000.0,153500.0,151800.0,150000.0,147000.0,145000.0,150500.0,157000.0,167500.0,170000.0,170000.0,168000.0,160000.0,161600.0,162500.0,155000.0,152000.0,155000.0,165000.0,163500.0,167500.0,182000.0,175000.0,173000.0,167950.0,159500.0,163000.0,167000.0,159200.0,160000.0,168500.0,170000.0,178000.0,190000.0,185000.0,189900.0,175000.0,174000.0,176500.0,175000.0,160000.0,165000.0,176000.0,189950.0,189900.0,190000.0,197300.0,199900.0,195000.0,189900.0,188025.0,185000.0,179999.0,188250.0,202250.0,195000.0
394998,23,"Portland, OR",Msa,OR,270000.0,277750.0,267850.0,277997.0,285000.0,280000.0,271750.0,258000.0,269650.0,258750.0,251253.0,250000.0,259000.0,245000.0,245000.0,250000.0,247103.0,245000.0,249900.0,239000.0,239225.0,234500.0,240000.0,240000.0,238000.0,241950.0,240390.0,240000.0,246025.0,250000.0,251900.0,247000.0,239000.0,244500.0,245000.0,229900.0,229900.0,230000.0,230000.0,235000.0,235080.0,230000.0,231000.0,227000.0,221245.0,230900.0,219900.0,215000.0,220000.0,225000.0,230000.0,239000.0,242500.0,240000.0,241000.0,237000.0,239000.0,241000.0,240000.0,239000.0,237500.0,250000.0,249000.0,260600.0,263500.0,271219.0,269000.0,265000.0,262500.0,263410.0,255000.0,253273.0,267000.0,265000.0,272352.0,280000.0,283950.0,289000.0,285000.0,284245.0,278900.0,280000.0,281245.0,272000.0,277857.0,283610.0,292825.0,300000.0,306250.0,306800.0,305000.0,299000.0,300000.0,305000.0,310250.0,299395.0,304000.0,322019.0,331000.0,333000.0,343409.0,335000.0,342628.0,339350.0,335000.0,339900.0,339000.0,339950.0,338000.0,355000.0,360000.0,370000.0,375405.0,375000.0,372950.0,370000.0,370000.0,363500.0,369990.0,379900.0,375400.0,380000.0,389900.0,395000.0,400500.0,391403.0,400000.0,385000.0,387215.0,388000.0,380000.0,380000.0,393000.0,390000.0,395000.0,410000.0,405000.0,405000.0,405000.0,399000.0,400000.0,409971.0,400000.0,402000.0,405000.0,418000.0,415000.0,415000.0,425000.0,434000.0,440000.0,440000.0,446100.0,440000.0,439900.0,442500.0,455000.0,470000.0,480000.0
394458,24,"Charlotte, NC",Msa,NC,173000.0,178000.0,169000.0,176000.0,182000.0,181000.0,181000.0,175000.0,171000.0,169000.0,173000.0,151750.0,158000.0,160000.0,159000.0,160500.0,170000.0,165000.0,163338.0,161000.0,155000.0,155000.0,158995.0,151122.0,147000.0,155000.0,160000.0,162000.0,170000.0,170000.0,172000.0,169000.0,160000.0,167000.0,160000.0,153500.0,155000.0,156000.0,154000.0,162000.0,169000.0,168550.0,165000.0,153500.0,160000.0,156500.0,164000.0,150500.0,159000.0,164000.0,165000.0,173500.0,180000.0,172000.0,175000.0,168000.0,166000.0,168750.0,174500.0,160000.0,166000.0,177000.0,176525.0,185000.0,195000.0,192000.0,194000.0,183250.0,185250.0,189000.0,193000.0,177000.0,177250.0,190000.0,190000.0,199000.0,205000.0,201500.0,192000.0,195000.0,189000.0,193000.0,197000.0,177000.0,189808.0,205000.0,200000.0,205000.0,219750.0,207000.0,209000.0,198000.0,190000.0,211465.0,201553.0,185000.0,194000.0,205500.0,210000.0,216000.0,227000.0,220000.0,223000.0,216000.0,215000.0,224000.0,219000.0,211530.0,210000.0,227000.0,232000.0,230000.0,245000.0,240450.0,231000.0,232000.0,234803.0,235000.0,249500.0,230000.0,236500.0,242768.0,249000.0,250000.0,260000.0,250000.0,254000.0,245000.0,249000.0,255500.0,260000.0,240900.0,249900.0,258000.0,260000.0,270000.0,275000.0,273000.0,267500.0,269250.0,263000.0,264000.0,275000.0,260000.0,265000.0,280000.0,281245.0,269700.0,286000.0,290000.0,298000.0,295000.0,297310.0,297250.0,291900.0,290000.0,291000.0,310000.0,316375.0
395045,25,"Sacramento, CA",Msa,CA,336000.0,325000.0,315000.0,312000.0,300000.0,291000.0,296000.0,277000.0,289000.0,278000.0,264750.0,245000.0,245000.0,250000.0,244000.0,255000.0,245000.0,250000.0,250000.0,240000.0,240000.0,235000.0,230000.0,225000.0,225000.0,231000.0,229000.0,230000.0,238000.0,239000.0,225000.0,232000.0,230000.0,238500.0,230000.0,215000.0,223000.0,220000.0,224500.0,218000.0,225000.0,220000.0,223500.0,220000.0,203500.0,200000.0,205000.0,193000.0,201500.0,203000.0,212500.0,212000.0,218500.0,225000.0,223500.0,225500.0,230000.0,235000.0,240000.0,235000.0,240000.0,258000.0,264250.0,275000.0,289000.0,287500.0,282000.0,289000.0,286500.0,284000.0,286000.0,275000.0,291500.0,300000.0,299250.0,315000.0,315000.0,312000.0,310000.0,312000.0,310000.0,302000.0,318000.0,300000.0,325000.0,315000.0,325000.0,330000.0,330000.0,325000.0,325500.0,325000.0,328500.0,335000.0,335000.0,324250.0,332000.0,343000.0,349000.0,357500.0,360000.0,357000.0,362500.0,360000.0,360500.0,359000.0,358250.0,349000.0,355000.0,370000.0,370000.0,385000.0,390000.0,387500.0,386500.0,390000.0,395000.0,390000.0,392000.0,377500.0,393000.0,400000.0,405250.0,410000.0,415000.0,410000.0,405000.0,410000.0,400000.0,407500.0,400000.0,389250.0,405000.0,410000.0,420000.0,425000.0,430000.0,427000.0,425000.0,420000.0,415000.0,424500.0,425000.0,420000.0,429000.0,437000.0,435000.0,433000.0,447000.0,461500.0,465000.0,470000.0,475000.0,465500.0,465000.0,460000.0,480500.0,510000.0,516000.0
395055,26,"San Antonio, TX",Msa,TX,147500.0,149683.0,151729.0,154961.0,161000.0,155200.0,155000.0,146000.0,145000.0,145000.0,143900.0,145653.0,145000.0,149000.0,149000.0,153000.0,155500.0,161950.0,150900.0,147770.0,144557.0,142500.0,146500.0,143500.0,143250.0,143750.0,145000.0,146500.0,155000.0,160000.0,163250.0,154379.0,152570.0,154825.0,155000.0,147500.0,149900.0,148960.0,148000.0,153500.0,155000.0,159950.0,153000.0,155535.0,154120.0,149750.0,155876.0,142902.0,150000.0,154900.0,157000.0,165000.0,170000.0,165000.0,162000.0,159500.0,160000.0,165000.0,160000.0,152000.0,159734.0,160000.0,165000.0,172000.0,179700.0,180000.0,176800.0,168650.0,168000.0,171950.0,171950.0,166100.0,170000.0,172250.0,177500.0,183450.0,185000.0,185000.0,181000.0,185000.0,178000.0,183207.0,182500.0,179650.0,185000.0,189000.0,187000.0,195000.0,202500.0,197220.0,195600.0,190950.0,185700.0,184900.0,193000.0,189000.0,190000.0,198900.0,199904.0,206750.0,210000.0,210000.0,206000.0,207000.0,202300.0,201500.0,207000.0,195000.0,199995.0,202500.0,211000.0,215500.0,219900.0,215000.0,215000.0,212000.0,207500.0,215000.0,225000.0,213300.0,210000.0,220000.0,220000.0,229000.0,232000.0,229900.0,229900.0,220000.0,222500.0,222090.0,224000.0,215000.0,220000.0,225000.0,224900.0,235000.0,238080.0,235000.0,235000.0,231500.0,233000.0,229000.0,235140.0,225000.0,232000.0,235000.0,239000.0,243000.0,248000.0,255000.0,254000.0,255000.0,256000.0,256000.0,259000.0,253200.0,259900.0,260250.0,271971.0
394943,27,"Orlando, FL",Msa,FL,226500.0,224900.0,217000.0,218000.0,220000.0,217350.0,215000.0,210000.0,199800.0,200000.0,195000.0,189998.0,190000.0,175000.0,161500.0,160950.0,169000.0,165000.0,161000.0,164000.0,156000.0,153000.0,149975.0,140000.0,134900.0,138600.0,138000.0,145000.0,147000.0,147245.0,140000.0,130000.0,139538.0,127000.0,128400.0,119900.0,119600.0,130000.0,130000.0,132000.0,133000.0,135000.0,130000.0,127500.0,129910.0,132000.0,132000.0,130000.0,127000.0,134000.0,127068.0,138200.0,145000.0,147000.0,143000.0,149900.0,145000.0,150000.0,155000.0,145000.0,155000.0,159000.0,165000.0,165100.0,175000.0,180000.0,178000.0,182000.0,180000.0,181000.0,185000.0,180000.0,178500.0,189900.0,190000.0,187000.0,193000.0,200000.0,196000.0,195000.0,194000.0,198800.0,205000.0,198000.0,190000.0,203650.0,196750.0,200000.0,207000.0,206990.0,206000.0,208000.0,209900.0,215000.0,215000.0,215000.0,205000.0,214950.0,215000.0,216500.0,226000.0,224900.0,222500.0,222568.0,223300.0,227500.0,230000.0,226900.0,227000.0,236900.0,235000.0,231800.0,245000.0,239000.0,236500.0,245000.0,240000.0,240000.0,246000.0,249375.0,240000.0,246870.0,249900.0,250000.0,255000.0,255000.0,254050.0,257000.0,255000.0,255000.0,260000.0,256795.0,260000.0,260000.0,257165.0,264900.0,273950.0,269990.0,270000.0,270000.0,266000.0,268900.0,280000.0,270000.0,270000.0,270000.0,275000.0,275575.0,276000.0,280000.0,285000.0,280000.0,280000.0,288000.0,286640.0,282000.0,292605.0,299900.0,303000.0
394466,28,"Cincinnati, OH",Msa,OH,141140.0,145000.0,148700.0,147000.0,153000.0,152000.0,152000.0,148066.0,144050.0,140400.0,140900.0,133250.0,141845.0,143000.0,141500.0,142250.0,147000.0,139000.0,140000.0,139763.0,137000.0,136000.0,137970.0,132531.0,137000.0,137950.0,135000.0,138000.0,145000.0,149700.0,154000.0,146000.0,145000.0,140467.0,145000.0,140000.0,133500.0,134400.0,140000.0,145000.0,157100.0,155450.0,152000.0,140000.0,139000.0,143500.0,139900.0,131950.0,128000.0,133000.0,140000.0,145000.0,150000.0,150000.0,151000.0,142000.0,140000.0,140000.0,144000.0,138689.0,139900.0,145000.0,149500.0,158000.0,160000.0,163000.0,156295.0,152700.0,150000.0,145100.0,149000.0,132000.0,132900.0,142000.0,140000.0,150000.0,158500.0,158000.0,155000.0,150000.0,148000.0,149000.0,150000.0,143000.0,142250.0,149900.0,147700.0,160000.0,160000.0,162000.0,155000.0,155000.0,149500.0,147500.0,155000.0,142900.0,145900.0,150000.0,158500.0,160750.0,170000.0,169900.0,160000.0,159900.0,160000.0,159900.0,159900.0,158000.0,151870.0,159700.0,165000.0,165000.0,175088.0,175000.0,174900.0,169500.0,167560.0,171000.0,171000.0,165000.0,165000.0,176500.0,176500.0,180000.0,184000.0,181125.0,182000.0,173500.0,172000.0,179900.0,174000.0,167000.0,173000.0,179000.0,180900.0,191500.0,195000.0,192000.0,189000.0,189000.0,182500.0,187500.0,190000.0,175000.0,185000.0,198000.0,200000.0,193294.0,208700.0,210000.0,214000.0,207000.0,209000.0,214500.0,205000.0,192500.0,197500.0,210000.0,225319.0
394475,29,"Cleveland, OH",Msa,OH,130000.0,129000.0,132000.0,132000.0,135000.0,133000.0,135000.0,131250.0,129650.0,125130.0,130000.0,120000.0,122000.0,121900.0,128500.0,123000.0,128500.0,123000.0,122500.0,124000.0,122600.0,117000.0,115000.0,121500.0,119000.0,124000.0,119900.0,125000.0,134500.0,129900.0,134500.0,129500.0,130000.0,126473.0,127000.0,123950.0,118000.0,115000.0,122000.0,125000.0,135000.0,129350.0,131500.0,130000.0,126000.0,124950.0,120000.0,112250.0,114900.0,110000.0,127000.0,123000.0,135000.0,136000.0,138000.0,126000.0,129000.0,125000.0,124800.0,115000.0,120000.0,124900.0,125000.0,135000.0,143600.0,140000.0,135000.0,138000.0,125000.0,123000.0,120000.0,110800.0,106000.0,123000.0,124000.0,125000.0,138000.0,135000.0,134000.0,127000.0,127450.0,127000.0,130000.0,112350.0,113000.0,124900.0,124900.0,133000.0,140000.0,142617.0,138000.0,135000.0,134000.0,126250.0,130000.0,120000.0,122500.0,121000.0,130000.0,136000.0,148750.0,142000.0,136000.0,139000.0,130000.0,134000.0,131750.0,123400.0,130000.0,129000.0,135000.0,147500.0,150000.0,149550.0,145000.0,145000.0,142500.0,144900.0,140000.0,130000.0,132625.0,138000.0,142850.0,146000.0,152500.0,147000.0,150000.0,149500.0,139900.0,141000.0,138900.0,140000.0,134950.0,144980.0,144750.0,157750.0,165000.0,162000.0,160000.0,153950.0,150595.0,150000.0,149900.0,150000.0,150000.0,159450.0,165000.0,165000.0,169900.0,174000.0,175000.0,174000.0,175000.0,168850.0,171000.0,160000.0,161450.0,167000.0,175000.0
394735,30,"Kansas City, MO",Msa,MO,149200.0,153000.0,153000.0,163000.0,164500.0,157500.0,159000.0,147900.0,147000.0,144000.0,139715.0,129900.0,133500.0,145000.0,146000.0,153500.0,154350.0,159900.0,156250.0,144000.0,147000.0,147500.0,142500.0,137250.0,131000.0,146200.0,150000.0,155000.0,162250.0,157000.0,153950.0,148000.0,141125.0,145000.0,140000.0,130700.0,129900.0,137200.0,132750.0,140000.0,155000.0,149950.0,140900.0,138500.0,143500.0,139900.0,131500.0,128000.0,129950.0,135000.0,145000.0,155125.0,159000.0,156250.0,157000.0,155000.0,148000.0,148000.0,154000.0,134400.0,135000.0,147000.0,152000.0,167000.0,175000.0,171000.0,165000.0,160000.0,162000.0,163000.0,160000.0,155000.0,147500.0,150000.0,164000.0,172000.0,178500.0,179950.0,174000.0,165500.0,165000.0,168000.0,168000.0,157000.0,158000.0,165000.0,176500.0,185000.0,189890.0,182000.0,180000.0,172000.0,173000.0,173500.0,173750.0,165000.0,166100.0,171000.0,185000.0,195000.0,200000.0,197000.0,193000.0,187500.0,190000.0,181250.0,185200.0,179000.0,186000.0,189000.0,195250.0,209000.0,216677.0,210000.0,206000.0,200000.0,194400.0,200000.0,200000.0,200000.0,199000.0,210000.0,215000.0,220000.0,223500.0,220000.0,213000.0,205000.0,212000.0,212000.0,205000.0,209000.0,205000.0,217000.0,227700.0,235000.0,238000.0,231000.0,230000.0,223900.0,217000.0,220000.0,225000.0,220000.0,220000.0,239900.0,239000.0,243000.0,250000.0,258000.0,256850.0,259950.0,254100.0,250500.0,245000.0,245000.0,250000.0,257000.0,265000.0
394775,31,"Las Vegas, NV",Msa,NV,268508.0,261553.0,260000.0,260000.0,255158.0,251469.0,243132.0,240000.0,237092.0,227343.0,225108.0,209002.0,204200.0,200000.0,192000.0,190013.0,180000.0,176500.0,170000.0,170000.0,162000.0,163000.0,155000.0,149900.0,150000.0,150000.0,150000.0,148900.0,150750.0,143500.0,145000.0,148000.0,140000.0,145000.0,145000.0,135000.0,139250.0,134950.0,135000.0,135200.0,133250.0,140000.0,135000.0,134995.0,135000.0,133650.0,131000.0,128000.0,130000.0,130000.0,134000.0,137000.0,138000.0,139000.0,144700.0,147000.0,145000.0,153000.0,155000.0,160000.0,160000.0,166749.0,172000.0,175000.0,178288.0,181045.0,189953.0,189000.0,189000.0,193488.0,190000.0,193000.0,195000.0,194000.0,190750.0,195814.0,199495.0,199000.0,205000.0,208000.0,205000.0,212013.0,212000.0,206547.0,210000.0,209792.0,210995.0,215000.0,222500.0,220000.0,224091.0,225000.0,222000.0,230000.0,224000.0,220000.0,225000.0,220000.0,225000.0,227500.0,220000.0,219250.0,224000.0,225000.0,222000.0,230000.0,229900.0,241000.0,245000.0,245000.0,248800.0,250000.0,255000.0,260000.0,260000.0,265000.0,264000.0,265000.0,275000.0,267000.0,275000.0,278117.0,285000.0,288000.0,287500.0,285000.0,289000.0,299995.0,295000.0,299000.0,302000.0,299999.0,299990.0,300000.0,298000.0,296000.0,300000.0,300000.0,307000.0,310000.0,305000.0,309000.0,309000.0,300307.0,312000.0,311110.0,305000.0,315000.0,324900.0,319000.0,320000.0,320000.0,321000.0,325000.0,325000.0,322000.0,330000.0,339777.0,345000.0
394492,32,"Columbus, OH",Msa,OH,146700.0,153000.0,155000.0,157000.0,155900.0,150000.0,153400.0,150000.0,144500.0,142000.0,150000.0,153500.0,149900.0,149900.0,145000.0,144900.0,148900.0,149900.0,146950.0,146250.0,142500.0,148000.0,145000.0,155900.0,160000.0,146000.0,151000.0,155000.0,157000.0,163500.0,164500.0,150000.0,149900.0,155950.0,161200.0,149950.0,150000.0,148000.0,157200.0,150000.0,159000.0,159800.0,152500.0,143450.0,146750.0,150300.0,148000.0,144000.0,133800.0,139950.0,150094.0,149499.0,152000.0,162000.0,157500.0,148000.0,144325.0,145500.0,149900.0,146000.0,139500.0,146750.0,147500.0,154000.0,165000.0,170000.0,162250.0,157500.0,155150.0,154250.0,154000.0,149550.0,142000.0,149900.0,154900.0,159850.0,165000.0,165000.0,160000.0,160000.0,160000.0,156000.0,163500.0,151400.0,155000.0,160500.0,157000.0,175000.0,175750.0,171500.0,175000.0,172000.0,165000.0,170100.0,167000.0,163000.0,165000.0,166700.0,170000.0,175650.0,175000.0,179250.0,179000.0,175950.0,172000.0,178000.0,175000.0,172500.0,170000.0,175000.0,180000.0,192800.0,194300.0,191500.0,187500.0,183500.0,190000.0,187000.0,198000.0,194000.0,194500.0,193750.0,195000.0,201000.0,216700.0,203666.0,200000.0,199000.0,198000.0,195000.0,204000.0,192000.0,196050.0,205000.0,213850.0,220000.0,225000.0,215502.0,208750.0,203000.0,204950.0,204000.0,205000.0,206000.0,209500.0,225000.0,225000.0,225000.0,225000.0,242000.0,235000.0,228000.0,230000.0,230000.0,227500.0,225500.0,217250.0,235000.0,250000.0
394705,33,"Indianapolis, IN",Msa,IN,116500.0,124900.0,123000.0,128000.0,133000.0,130000.0,129000.0,122000.0,125000.0,115000.0,118000.0,100000.0,99050.0,112000.0,115000.0,127500.0,125000.0,129000.0,128000.0,125000.0,121500.0,119000.0,122000.0,105000.0,110000.0,124900.0,126950.0,133500.0,130500.0,127000.0,128000.0,127750.0,125000.0,126000.0,130000.0,110000.0,118000.0,118950.0,125500.0,124900.0,130500.0,133900.0,129250.0,125000.0,124950.0,123500.0,120001.0,115000.0,109900.0,125000.0,131000.0,135000.0,142000.0,134950.0,133000.0,121825.0,127000.0,126750.0,130000.0,117000.0,114000.0,124900.0,127500.0,135000.0,143000.0,144900.0,140000.0,133700.0,136250.0,131000.0,141000.0,124000.0,130000.0,131500.0,136000.0,139900.0,150000.0,151250.0,149900.0,145000.0,142000.0,143000.0,142000.0,132500.0,131000.0,146000.0,148500.0,157000.0,161625.0,159900.0,154000.0,154000.0,141900.0,146750.0,148500.0,135900.0,143000.0,150000.0,152500.0,162147.0,162500.0,162890.0,157000.0,160401.0,156000.0,156000.0,158875.0,146197.0,154000.0,162150.0,162889.0,172500.0,175000.0,172000.0,168000.0,165000.0,167500.0,168000.0,168167.0,160000.0,165950.0,175000.0,178375.0,184500.0,193500.0,185000.0,179900.0,179900.0,177500.0,182000.0,184000.0,172500.0,175000.0,183000.0,190000.0,195000.0,205000.0,203000.0,205000.0,194500.0,199000.0,195000.0,199990.0,185250.0,193500.0,215000.0,215000.0,218000.0,220995.0,225000.0,228000.0,228500.0,224000.0,225000.0,220000.0,212250.0,222000.0,225000.0,235000.0
395059,34,"San Jose, CA",Msa,CA,703250.0,699999.0,689500.0,695500.0,689500.0,651000.0,620000.0,600000.0,560000.0,516000.0,510000.0,480000.0,490000.0,465500.0,504000.0,550000.0,552000.0,555000.0,540000.0,520000.0,530000.0,522500.0,520000.0,484000.0,485000.0,535000.0,539900.0,558500.0,550000.0,570000.0,540000.0,538500.0,550000.0,520000.0,523000.0,468000.0,480000.0,528000.0,525000.0,527500.0,565000.0,541500.0,525000.0,510000.0,481000.0,496000.0,475000.0,437000.0,460000.0,506000.0,543750.0,558000.0,585000.0,590000.0,582000.0,560000.0,560000.0,588000.0,570000.0,559250.0,585000.0,620000.0,683750.0,690000.0,693500.0,684250.0,675000.0,672500.0,677000.0,675000.0,650000.0,635000.0,680000.0,714875.0,740000.0,741000.0,750000.0,730000.0,735000.0,720750.0,734750.0,725000.0,708000.0,678000.0,720000.0,775000.0,784750.0,825000.0,830000.0,840000.0,830000.0,794000.0,792000.0,796750.0,789250.0,749000.0,795000.0,825000.0,880000.0,890000.0,856500.0,862500.0,830000.0,840000.0,850000.0,836000.0,821500.0,815000.0,842000.0,910000.0,930000.0,945000.0,950000.0,949000.0,927000.0,960000.0,973500.0,986000.0,980000.0,949000.0,1080000.0,1200000.0,1150000.0,1178000.0,1150000.0,1092500.0,1115000.0,1030000.0,1100000.0,1032000.0,980000.0,984000.0,1000000.0,1060000.0,1080000.0,1100000.0,1120000.0,1085000.0,1010000.0,1000000.0,1000000.0,1040000.0,988000.0,940000.0,1080000.0,1111000.0,1130000.0,1130000.0,1125000.0,1120000.0,1154000.0,1130000.0,1174320.0,1140000.0,1125500.0,1131000.0,1161000.0,1250500.0,1305000.0
394355,35,"Austin, TX",Msa,TX,185000.0,190000.0,191500.0,198250.0,197500.0,195000.0,199990.0,188500.0,184950.0,193500.0,182990.0,180000.0,189990.0,180000.0,190000.0,194875.0,197500.0,193900.0,189000.0,184000.0,185000.0,179000.0,190000.0,175000.0,186162.0,182950.0,189925.0,190000.0,197000.0,215052.0,200000.0,195000.0,195000.0,180173.0,195397.0,185000.0,190000.0,182500.0,195000.0,197250.0,200000.0,194000.0,196000.0,190450.0,194000.0,185000.0,189500.0,178565.0,188171.0,199500.0,206000.0,210000.0,216612.0,212000.0,209500.0,202500.0,199900.0,201000.0,210000.0,202925.0,207700.0,218356.0,225570.0,229944.0,230425.0,229400.0,219500.0,220000.0,219000.0,220000.0,225000.0,213975.0,229500.0,234700.0,239000.0,245000.0,252000.0,245575.0,250000.0,239900.0,239537.0,244000.0,248000.0,241700.0,245000.0,255000.0,267950.0,271000.0,270000.0,272000.0,265000.0,255000.0,260000.0,265000.0,270000.0,258065.0,269000.0,275059.0,284900.0,288771.0,293000.0,285000.0,285224.0,274000.0,281990.0,288000.0,290000.0,275500.0,287000.0,292312.0,301000.0,305000.0,310000.0,300000.0,293603.0,289000.0,289485.0,291000.0,303000.0,294858.0,300000.0,298995.0,315000.0,318250.0,321000.0,315000.0,322000.0,301500.0,305000.0,300000.0,305000.0,297500.0,294900.0,310500.0,320000.0,334704.0,330000.0,324919.0,324900.0,317000.0,324990.0,315000.0,324440.0,310000.0,325000.0,335000.0,330000.0,332250.0,345000.0,357250.0,355000.0,360000.0,370000.0,367625.0,375000.0,370500.0,400000.0,435000.0,477921.0
395194,36,"Virginia Beach, VA",Msa,VA,219000.0,225120.0,225500.0,225450.0,235000.0,237000.0,235000.0,220000.0,222500.0,225250.0,220166.0,217000.0,214450.0,220000.0,228500.0,230000.0,231448.0,234250.0,230000.0,225000.0,220000.0,216000.0,221450.0,225000.0,225000.0,221000.0,220000.0,225000.0,237000.0,240000.0,237250.0,235000.0,225000.0,230500.0,231000.0,225000.0,220000.0,213000.0,220000.0,220000.0,229000.0,225000.0,225000.0,220000.0,200000.0,214900.0,220000.0,199000.0,206000.0,210000.0,219300.0,220355.0,229945.0,229000.0,227000.0,225250.0,225000.0,220000.0,225000.0,218077.0,213000.0,215000.0,220000.0,224000.0,242000.0,238000.0,235000.0,220000.0,220000.0,220000.0,215000.0,205000.0,207255.0,219900.0,225000.0,224000.0,239699.0,233000.0,227500.0,225000.0,219000.0,225000.0,225000.0,215000.0,216000.0,221000.0,225000.0,234000.0,235000.0,246650.0,239900.0,231500.0,224900.0,223766.0,233000.0,224112.0,222250.0,227900.0,240000.0,238000.0,247009.0,244000.0,241000.0,235000.0,239900.0,238000.0,239500.0,230000.0,232810.0,234000.0,243000.0,240000.0,257000.0,250000.0,243000.0,237250.0,240000.0,237900.0,237500.0,235000.0,241780.0,242000.0,240000.0,255000.0,255000.0,250000.0,245000.0,244500.0,245000.0,243500.0,240250.0,229900.0,245000.0,238000.0,250000.0,260000.0,259900.0,265000.0,259900.0,255000.0,249900.0,248000.0,249900.0,247500.0,247000.0,259000.0,260000.0,272000.0,268965.0,280000.0,274000.0,277200.0,272500.0,275000.0,270000.0,260000.0,265000.0,267900.0,282000.0
